Origin,Destination,Hotel Property,Hotel Nights Stay,Hotel Check In Date,Hotel Check Out Date,Expedia Package Price/Person,JetBlue Package Price/Person,% Savings (Compared to Expedia),Month,Advance_weeks,count
JFK,SFO,Hilton San Francisco Downtown/Financial District,7,10/25/15,11/1/15,2392.94,2321.14,3.00%,10,within 1 wk,1
JFK,SFO,Hilton San Francisco Downtown/Financial District,3,11/8/15,11/11/15,1225.35,1199.08,2.14%,11,1-2 wks,1
JFK,SFO,Hilton San Francisco Downtown/Financial District,7,11/20/15,11/27/15,1052.95,1039.59,1.27%,11,2-4 wks,1
JFK,SFO,Hilton San Francisco Downtown/Financial District,7,10/28/15,11/4/15,2023.52,1998.67,1.23%,10,within 1 wk,1
JFK,SFO,Hilton San Francisco Downtown/Financial District,7,11/25/15,12/2/15,1036.9,1033.49,0.33%,11,2-4 wks,1
JFK,SFO,Hilton San Francisco Union Square,3,10/21/15,10/24/15,1354.32,782.72,42.21%,10,within 1 wk,1
JFK,SFO,Hilton San Francisco Union Square,3,10/23/15,10/26/15,1337.21,980.33,26.69%,10,within 1 wk,1
JFK,SFO,Hilton San Francisco Union Square,3,11/15/15,11/18/15,1187.99,900.91,24.17%,11,2-4 wks,1
JFK,SFO,Hilton San Francisco Union Square,7,11/15/15,11/22/15,2066.58,1666.56,19.36%,11,2-4 wks,1
JFK,SFO,Hilton San Francisco Union Square,3,10/30/15,11/2/15,754.38,627.16,16.86%,10,within 1 wk,1
JFK,SFO,Hilton San Francisco Union Square,3,11/14/15,11/17/15,1212.24,1018.95,15.95%,11,2-4 wks,1
JFK,SFO,Hilton San Francisco Union Square,7,11/14/15,11/21/15,2106.3,1803.52,14.38%,11,2-4 wks,1
JFK,SFO,Hilton San Francisco Union Square,3,10/31/15,11/3/15,919.15,790.59,13.99%,10,within 1 wk,1
JFK,SFO,Hilton San Francisco Union Square,7,11/13/15,11/20/15,2047.82,1813.93,11.42%,11,2-4 wks,1
JFK,SFO,Hilton San Francisco Union Square,7,11/11/15,11/18/15,2073.22,1877.48,9.44%,11,1-2 wks,1
JFK,SFO,Hilton San Francisco Union Square,7,10/21/15,10/28/15,2423.48,2205.58,8.99%,10,within 1 wk,1
JFK,SFO,Hilton San Francisco Union Square,3,11/1/15,11/4/15,939.77,880.55,6.30%,11,within 1 wk,1
JFK,SFO,Hilton San Francisco Union Square,3,10/28/15,10/31/15,932.17,874.55,6.18%,10,within 1 wk,1
JFK,SFO,Hilton San Francisco Union Square,3,10/25/15,10/28/15,1496.21,1406.35,6.01%,10,within 1 wk,1
JFK,SFO,Hilton San Francisco Union Square,3,11/13/15,11/16/15,1117.27,1053.2,5.73%,11,2-4 wks,1
JFK,SFO,Hilton San Francisco Union Square,3,11/4/15,11/7/15,916.91,864.63,5.70%,11,within 1 wk,1
JFK,SFO,Hilton San Francisco Union Square,7,10/31/15,11/7/15,1714.6,1622.37,5.38%,10,within 1 wk,1
JFK,SFO,Hilton San Francisco Union Square,7,10/30/15,11/6/15,1595.86,1543.48,3.28%,10,within 1 wk,1
JFK,SFO,Hilton San Francisco Union Square,3,11/18/15,11/21/15,783.1,761.94,2.70%,11,2-4 wks,1
JFK,SFO,Hilton San Francisco Union Square,3,10/24/15,10/27/15,1310.42,1283.25,2.07%,10,within 1 wk,1
JFK,SFO,Hilton San Francisco Union Square,7,10/25/15,11/1/15,2255.25,2215.94,1.74%,10,within 1 wk,1
JFK,SFO,Hilton San Francisco Union Square,3,11/25/15,11/28/15,863.1,852.17,1.27%,11,2-4 wks,1
JFK,SFO,Hilton San Francisco Union Square,3,11/22/15,11/25/15,750.24,744.08,0.82%,11,2-4 wks,1
JFK,SFO,Hilton San Francisco Union Square,7,11/7/15,11/14/15,2089.53,2074.35,0.73%,11,1-2 wks,1
JFK,SFO,Hilton San Francisco Union Square,3,11/8/15,11/11/15,1054.53,1048.16,0.60%,11,1-2 wks,1
JFK,SFO,Hilton San Francisco Union Square,7,11/4/15,11/11/15,2019.57,2014.86,0.23%,11,within 1 wk,1
JFK,SDQ,Hilton Santo Domingo,3,10/23/15,10/26/15,782.61,566.98,27.55%,10,within 1 wk,1
JFK,SDQ,Hilton Santo Domingo,7,11/4/15,11/11/15,1062.06,861.28,18.91%,11,within 1 wk,1
JFK,SDQ,Hilton Santo Domingo,3,11/7/15,11/10/15,711.24,589.35,17.14%,11,1-2 wks,1
JFK,SDQ,Hilton Santo Domingo,7,11/6/15,11/13/15,1021.92,857.28,16.11%,11,1-2 wks,1
JFK,SDQ,Hilton Santo Domingo,7,11/7/15,11/14/15,1021.85,857.28,16.11%,11,1-2 wks,1
JFK,SDQ,Hilton Santo Domingo,3,11/4/15,11/7/15,729.01,612.96,15.92%,11,within 1 wk,1
JFK,SDQ,Hilton Santo Domingo,7,11/8/15,11/15/15,1036.01,875.28,15.51%,11,1-2 wks,1
JFK,SDQ,Hilton Santo Domingo,7,11/13/15,11/20/15,941.57,798.28,15.22%,11,2-4 wks,1
JFK,SDQ,Hilton Santo Domingo,7,11/14/15,11/21/15,941.47,798.28,15.21%,11,2-4 wks,1
JFK,SDQ,Hilton Santo Domingo,7,11/18/15,11/25/15,957.55,816.28,14.75%,11,2-4 wks,1
JFK,SDQ,Hilton Santo Domingo,3,11/8/15,11/11/15,711.23,611.72,13.99%,11,1-2 wks,1
JFK,SDQ,Hilton Santo Domingo,3,11/14/15,11/17/15,611.11,526.35,13.87%,11,2-4 wks,1
JFK,SDQ,Hilton Santo Domingo,7,11/20/15,11/27/15,944.41,816.28,13.57%,11,2-4 wks,1
JFK,SDQ,Hilton Santo Domingo,3,11/11/15,11/14/15,691.15,608.96,11.89%,11,1-2 wks,1
JFK,SDQ,Hilton Santo Domingo,7,11/22/15,11/29/15,1002.17,885.28,11.66%,11,2-4 wks,1
JFK,SDQ,Hilton Santo Domingo,3,11/21/15,11/24/15,615.42,544.35,11.55%,11,2-4 wks,1
JFK,SDQ,Hilton Santo Domingo,7,11/21/15,11/28/15,1021.78,908.28,11.11%,11,2-4 wks,1
JFK,SDQ,Hilton Santo Domingo,3,10/24/15,10/27/15,789.29,716.72,9.19%,10,within 1 wk,1
JFK,SDQ,Hilton Santo Domingo,3,11/6/15,11/9/15,628.56,571.94,9.01%,11,1-2 wks,1
JFK,SDQ,Hilton Santo Domingo,3,11/18/15,11/21/15,618.43,567.96,8.16%,11,2-4 wks,1
JFK,SDQ,Hilton Santo Domingo,3,11/22/15,11/25/15,537.55,493.72,8.15%,11,2-4 wks,1
JFK,SDQ,Hilton Santo Domingo,7,11/25/15,12/2/15,826.27,773.5,6.39%,11,2-4 wks,1
JFK,SDQ,Hilton Santo Domingo,3,10/25/15,10/28/15,763.55,716.72,6.13%,10,within 1 wk,1
JFK,SDQ,Hilton Santo Domingo,3,11/25/15,11/28/15,690.22,659.96,4.38%,11,2-4 wks,1
JFK,SDQ,Hilton Santo Domingo,3,11/20/15,11/23/15,547.77,524.83,4.19%,11,2-4 wks,1
JFK,PBI,Hilton Suites Boca Raton,3,10/21/15,10/24/15,713.32,596.52,16.37%,10,within 1 wk,1
JFK,PBI,Hilton Suites Boca Raton,3,11/14/15,11/17/15,523.51,468.06,10.59%,11,2-4 wks,1
JFK,PBI,Hilton Suites Boca Raton,3,11/6/15,11/9/15,571.71,546.82,4.35%,11,1-2 wks,1
JFK,PBI,Hilton Suites Boca Raton,3,10/25/15,10/28/15,491.09,473.76,3.53%,10,within 1 wk,1
JFK,TPA,Hilton Tampa Airport Westshore,3,10/21/15,10/24/15,696.81,569.53,18.27%,10,within 1 wk,1
JFK,TPA,Hilton Tampa Airport Westshore,7,11/18/15,11/25/15,858.37,728.4,15.14%,11,2-4 wks,1
JFK,TPA,Hilton Tampa Airport Westshore,3,11/1/15,11/4/15,612.28,529.74,13.48%,11,within 1 wk,1
JFK,TPA,Hilton Tampa Airport Westshore,3,11/22/15,11/25/15,445.07,405.34,8.93%,11,2-4 wks,1
JFK,TPA,Hilton Tampa Airport Westshore,3,10/31/15,11/3/15,606.02,556.79,8.12%,10,within 1 wk,1
JFK,TPA,Hilton Tampa Airport Westshore,7,10/28/15,11/4/15,921.76,889.41,3.51%,10,within 1 wk,1
JFK,TPA,Hilton Tampa Airport Westshore,3,10/23/15,10/26/15,551.71,532.59,3.47%,10,within 1 wk,1
JFK,TPA,Hilton Tampa Airport Westshore,3,11/21/15,11/24/15,463.98,451.34,2.73%,11,2-4 wks,1
JFK,TPA,Hilton Tampa Airport Westshore,7,10/23/15,10/30/15,1003.82,977.29,2.64%,10,within 1 wk,1
JFK,TPA,Hilton Tampa Airport Westshore,7,10/31/15,11/7/15,998.34,977.58,2.08%,10,within 1 wk,1
JFK,TPA,Hilton Tampa Airport Westshore,7,11/22/15,11/29/15,858.79,857.13,0.19%,11,2-4 wks,1
JFK,TPA,Hilton Tampa Downtown,3,11/1/15,11/4/15,627.3,453.42,27.72%,11,within 1 wk,1
JFK,TPA,Hilton Tampa Downtown,7,11/15/15,11/22/15,1009.62,810.15,19.76%,11,2-4 wks,1
JFK,TPA,Hilton Tampa Downtown,3,11/15/15,11/18/15,508.42,419.23,17.54%,11,2-4 wks,1
JFK,TPA,Hilton Tampa Downtown,7,10/28/15,11/4/15,1228.07,1016.9,17.20%,10,within 1 wk,1
JFK,TPA,Hilton Tampa Downtown,3,11/11/15,11/14/15,507.34,428.44,15.55%,11,1-2 wks,1
JFK,TPA,Hilton Tampa Downtown,3,10/21/15,10/24/15,810.78,692.94,14.53%,10,within 1 wk,1
JFK,TPA,Hilton Tampa Downtown,7,11/18/15,11/25/15,858.11,738.42,13.95%,11,2-4 wks,1
JFK,TPA,Hilton Tampa Downtown,7,10/30/15,11/6/15,1251.35,1091.19,12.80%,10,within 1 wk,1
JFK,TPA,Hilton Tampa Downtown,3,11/21/15,11/24/15,583.11,510.32,12.48%,11,2-4 wks,1
JFK,TPA,Hilton Tampa Downtown,7,11/20/15,11/27/15,863.29,765.94,11.28%,11,2-4 wks,1
JFK,TPA,Hilton Tampa Downtown,3,11/22/15,11/25/15,512.73,460.95,10.10%,11,2-4 wks,1
JFK,TPA,Hilton Tampa Downtown,7,11/21/15,11/28/15,1035.07,933.44,9.82%,11,2-4 wks,1
JFK,TPA,Hilton Tampa Downtown,3,11/20/15,11/23/15,556.73,505.79,9.15%,11,2-4 wks,1
JFK,TPA,Hilton Tampa Downtown,7,11/11/15,11/18/15,1020.45,946.38,7.26%,11,1-2 wks,1
JFK,TPA,Hilton Tampa Downtown,7,11/8/15,11/15/15,1279.16,1203.18,5.94%,11,1-2 wks,1
JFK,TPA,Hilton Tampa Downtown,3,11/18/15,11/21/15,545.09,519.58,4.68%,11,2-4 wks,1
JFK,TPA,Hilton Tampa Downtown,7,11/25/15,12/2/15,896.18,867.36,3.22%,11,2-4 wks,1
JFK,TPA,Hilton Tampa Downtown,7,11/22/15,11/29/15,1012.58,986.88,2.54%,11,2-4 wks,1
JFK,TPA,Hilton Tampa Downtown,3,10/31/15,11/3/15,572.43,558.2,2.49%,10,within 1 wk,1
JFK,TPA,Hilton Tampa Downtown,3,10/23/15,10/26/15,687.82,673.88,2.03%,10,within 1 wk,1
BOS,JFK,Hilton Times Square,7,10/21/15,10/28/15,2261.32,1958.98,13.37%,10,within 1 wk,1
JFK,LAX,Hilton Woodland Hills / Los Angeles,3,10/24/15,10/27/15,846.32,592.08,30.04%,10,within 1 wk,1
JFK,LAX,Hilton Woodland Hills / Los Angeles,7,10/24/15,10/31/15,1239.61,971.92,21.60%,10,within 1 wk,1
JFK,LAX,Hilton Woodland Hills / Los Angeles,3,10/30/15,11/2/15,674.91,530.92,21.34%,10,within 1 wk,1
JFK,LAX,Hilton Woodland Hills / Los Angeles,3,10/23/15,10/26/15,965.63,783.96,18.81%,10,within 1 wk,1
JFK,LAX,Hilton Woodland Hills / Los Angeles,3,10/31/15,11/3/15,638.9,550.04,13.91%,10,within 1 wk,1
JFK,LAX,Hilton Woodland Hills / Los Angeles,7,10/30/15,11/6/15,985.57,904.38,8.24%,10,within 1 wk,1
JFK,LAX,Hilton Woodland Hills / Los Angeles,7,10/23/15,10/30/15,1287.39,1182.92,8.12%,10,within 1 wk,1
JFK,LAX,Hilton Woodland Hills / Los Angeles,7,10/31/15,11/7/15,945.13,904.38,4.31%,10,within 1 wk,1
JFK,LAX,Hilton Woodland Hills / Los Angeles,3,11/20/15,11/23/15,600.23,575.97,4.04%,11,2-4 wks,1
JFK,LAX,Hilton Woodland Hills / Los Angeles,3,11/13/15,11/16/15,503.47,487.65,3.14%,11,2-4 wks,1
JFK,SDQ,Hodelpa Caribe Colonial,3,10/23/15,10/26/15,701.89,540.99,22.92%,10,within 1 wk,1
JFK,SDQ,Hodelpa Caribe Colonial,3,10/24/15,10/27/15,638.99,540.99,15.34%,10,within 1 wk,1
JFK,SDQ,Hodelpa Caribe Colonial,7,10/23/15,10/30/15,806.29,709.51,12.00%,10,within 1 wk,1
JFK,SDQ,Hodelpa Caribe Colonial,3,10/25/15,10/28/15,614.9,547.54,10.96%,10,within 1 wk,1
JFK,SDQ,Hodelpa Caribe Colonial,3,10/30/15,11/2/15,597.28,550.97,7.75%,10,within 1 wk,1
JFK,SDQ,Hodelpa Caribe Colonial,3,10/28/15,10/31/15,591.16,546.62,7.53%,10,within 1 wk,1
JFK,SDQ,Hodelpa Caribe Colonial,3,11/4/15,11/7/15,581.68,549.07,5.61%,11,within 1 wk,1
JFK,SDQ,Hodelpa Caribe Colonial,7,10/24/15,10/31/15,747.39,709.51,5.07%,10,within 1 wk,1
JFK,SDQ,Hodelpa Caribe Colonial,7,10/25/15,11/1/15,751.35,719.51,4.24%,10,within 1 wk,1
JFK,SDQ,Hodelpa Caribe Colonial,3,11/6/15,11/9/15,561.75,549.07,2.26%,11,1-2 wks,1
JFK,SDQ,Hodelpa Caribe Colonial,3,11/7/15,11/10/15,561.44,549.07,2.20%,11,1-2 wks,1
JFK,SDQ,Hodelpa Caribe Colonial,3,11/8/15,11/11/15,561.44,549.07,2.20%,11,1-2 wks,1
JFK,SDQ,Hodelpa Garden Suites Golf and Beach Club,3,10/23/15,10/26/15,801.54,628.38,21.60%,10,within 1 wk,1
JFK,SDQ,Hodelpa Garden Suites Golf and Beach Club,3,10/24/15,10/27/15,739.78,628.38,15.06%,10,within 1 wk,1
JFK,SDQ,Hodelpa Garden Suites Golf and Beach Club,7,10/23/15,10/30/15,1043.38,913.43,12.45%,10,within 1 wk,1
JFK,SDQ,Hodelpa Garden Suites Golf and Beach Club,3,10/25/15,10/28/15,715.7,628.38,12.20%,10,within 1 wk,1
JFK,SDQ,Hodelpa Garden Suites Golf and Beach Club,3,10/30/15,11/2/15,697.18,626.87,10.08%,10,within 1 wk,1
JFK,SDQ,Hodelpa Garden Suites Golf and Beach Club,3,10/28/15,10/31/15,692.09,626.87,9.42%,10,within 1 wk,1
JFK,SDQ,Hodelpa Garden Suites Golf and Beach Club,3,11/4/15,11/7/15,679.54,626.87,7.75%,11,within 1 wk,1
JFK,SDQ,Hodelpa Garden Suites Golf and Beach Club,7,10/25/15,11/1/15,981.93,913.43,6.98%,10,within 1 wk,1
JFK,SDQ,Hodelpa Garden Suites Golf and Beach Club,7,10/24/15,10/31/15,980.42,913.43,6.83%,10,within 1 wk,1
JFK,SDQ,Hodelpa Garden Suites Golf and Beach Club,3,11/6/15,11/9/15,662.31,628.38,5.12%,11,1-2 wks,1
JFK,SDQ,Hodelpa Garden Suites Golf and Beach Club,3,11/7/15,11/10/15,661.46,628.38,5.00%,11,1-2 wks,1
JFK,SDQ,Hodelpa Garden Suites Golf and Beach Club,3,11/8/15,11/11/15,661.46,628.38,5.00%,11,1-2 wks,1
JFK,SDQ,Hodelpa Garden Suites Golf and Beach Club,7,11/4/15,11/11/15,946.6,909.9,3.88%,11,within 1 wk,1
JFK,SDQ,Hodelpa Garden Suites Golf and Beach Club,7,10/30/15,11/6/15,942.09,909.9,3.42%,10,within 1 wk,1
JFK,SDQ,Hodelpa Garden Suites Golf and Beach Club,3,11/11/15,11/14/15,641.46,624.38,2.66%,11,1-2 wks,1
JFK,SDQ,Hodelpa Garden Suites Golf and Beach Club,7,10/28/15,11/4/15,933.52,909.9,2.53%,10,within 1 wk,1
JFK,SDQ,Hodelpa Garden Suites Golf and Beach Club,3,11/1/15,11/4/15,669.56,659.87,1.45%,11,within 1 wk,1
JFK,SDQ,Hodelpa Garden Suites Golf and Beach Club,3,11/25/15,11/28/15,681.46,675.38,0.89%,11,2-4 wks,1
BOS,JFK,Holiday Inn - Long Island City - Manhattan View,3,10/24/15,10/27/15,677.11,518.71,23.39%,10,within 1 wk,1
BOS,JFK,Holiday Inn - Long Island City - Manhattan View,3,11/4/15,11/7/15,599.7,488.07,18.61%,11,within 1 wk,1
BOS,JFK,Holiday Inn - Long Island City - Manhattan View,3,11/18/15,11/21/15,556.34,464.89,16.44%,11,2-4 wks,1
BOS,JFK,Holiday Inn - Long Island City - Manhattan View,3,10/23/15,10/26/15,638.02,535.04,16.14%,10,within 1 wk,1
BOS,JFK,Holiday Inn - Long Island City - Manhattan View,3,10/28/15,10/31/15,623.89,531.27,14.85%,10,within 1 wk,1
BOS,JFK,Holiday Inn - Long Island City - Manhattan View,7,10/23/15,10/30/15,1120.46,970.51,13.38%,10,within 1 wk,1
BOS,JFK,Holiday Inn - Long Island City - Manhattan View,3,10/25/15,10/28/15,542.5,471.16,13.15%,10,within 1 wk,1
BOS,JFK,Holiday Inn - Long Island City - Manhattan View,7,10/24/15,10/31/15,1066.14,976.26,8.43%,10,within 1 wk,1
BOS,JFK,Holiday Inn - Long Island City - Manhattan View,7,10/25/15,11/1/15,973.58,895.6,8.01%,10,within 1 wk,1
BOS,JFK,Holiday Inn - Long Island City - Manhattan View,3,10/30/15,11/2/15,550.57,522.96,5.02%,10,within 1 wk,1
BOS,JFK,Holiday Inn - Long Island City - Manhattan View,3,11/7/15,11/10/15,485.77,463.75,4.53%,11,1-2 wks,1
BOS,JFK,Holiday Inn - Long Island City - Manhattan View,3,10/31/15,11/3/15,521.19,498.14,4.42%,10,within 1 wk,1
BOS,JFK,Holiday Inn - Long Island City - Manhattan View,3,11/1/15,11/4/15,553.57,540.41,2.38%,11,within 1 wk,1
BOS,JFK,Holiday Inn - Long Island City - Manhattan View,7,10/31/15,11/7/15,992.9,970.15,2.29%,10,within 1 wk,1
BOS,JFK,Holiday Inn - Long Island City - Manhattan View,7,11/1/15,11/8/15,1011.76,1001.8,0.98%,11,within 1 wk,1
BOS,JFK,Holiday Inn - Long Island City - Manhattan View,7,11/4/15,11/11/15,875.97,872.91,0.35%,11,within 1 wk,1
BOS,JFK,Holiday Inn - Long Island City - Manhattan View,7,10/30/15,11/6/15,957.78,954.55,0.34%,10,within 1 wk,1
BOS,JFK,Holiday Inn - Long Island City - Manhattan View,7,10/28/15,11/4/15,944.89,943.87,0.11%,10,within 1 wk,1
JFK,MCO,Holiday Inn and Suites Orlando Universal Hotel,3,10/25/15,10/28/15,693.47,482.4,30.44%,10,within 1 wk,1
JFK,MCO,Holiday Inn and Suites Orlando Universal Hotel,7,11/6/15,11/13/15,722.64,540.02,25.27%,11,1-2 wks,1
JFK,MCO,Holiday Inn and Suites Orlando Universal Hotel,7,11/20/15,11/27/15,708.83,554.46,21.78%,11,2-4 wks,1
JFK,MCO,Holiday Inn and Suites Orlando Universal Hotel,7,11/15/15,11/22/15,641.11,501.58,21.76%,11,2-4 wks,1
JFK,MCO,Holiday Inn and Suites Orlando Universal Hotel,7,11/21/15,11/28/15,782.19,630.61,19.38%,11,2-4 wks,1
JFK,MCO,Holiday Inn and Suites Orlando Universal Hotel,7,11/22/15,11/29/15,820.52,662.08,19.31%,11,2-4 wks,1
JFK,MCO,Holiday Inn and Suites Orlando Universal Hotel,3,11/20/15,11/23/15,474.01,394.3,16.82%,11,2-4 wks,1
JFK,MCO,Holiday Inn and Suites Orlando Universal Hotel,3,11/8/15,11/11/15,404.82,352.61,12.90%,11,1-2 wks,1
JFK,MCO,Holiday Inn and Suites Orlando Universal Hotel,3,11/18/15,11/21/15,400.61,349.49,12.76%,11,2-4 wks,1
JFK,MCO,Holiday Inn and Suites Orlando Universal Hotel,7,11/1/15,11/8/15,882.8,774.59,12.26%,11,within 1 wk,1
JFK,MCO,Holiday Inn and Suites Orlando Universal Hotel,3,11/25/15,11/28/15,691.3,607.61,12.11%,11,2-4 wks,1
JFK,MCO,Holiday Inn and Suites Orlando Universal Hotel,3,11/7/15,11/10/15,493.98,439.43,11.04%,11,1-2 wks,1
JFK,MCO,Holiday Inn and Suites Orlando Universal Hotel,3,11/15/15,11/18/15,344.39,316.36,8.14%,11,2-4 wks,1
JFK,MCO,Holiday Inn and Suites Orlando Universal Hotel,7,10/25/15,11/1/15,903.64,837.95,7.27%,10,within 1 wk,1
JFK,SFO,Holiday Inn and Suites San Mateo,3,10/23/15,10/26/15,1151.4,796.09,30.86%,10,within 1 wk,1
JFK,SFO,Holiday Inn and Suites San Mateo,3,10/24/15,10/27/15,1126.51,1088.67,3.36%,10,within 1 wk,1
JFK,SFO,Holiday Inn and Suites San Mateo,7,10/25/15,11/1/15,1820.89,1809.18,0.64%,10,within 1 wk,1
JFK,LAX,Holiday Inn Burbank-Media Center,3,10/23/15,10/26/15,1010.55,856.32,15.26%,10,within 1 wk,1
JFK,LAX,Holiday Inn Burbank-Media Center,7,10/23/15,10/30/15,1469.29,1439.27,2.04%,10,within 1 wk,1
FLL,CUN,Holiday Inn Cancun Arenas,7,10/25/15,11/1/15,719.14,604.94,15.88%,10,within 1 wk,1
JFK,CUN,Holiday Inn Cancun Arenas,3,10/31/15,11/3/15,578.44,495.09,14.41%,10,within 1 wk,1
FLL,CUN,Holiday Inn Cancun Arenas,3,10/25/15,10/28/15,505.29,433.42,14.22%,10,within 1 wk,1
JFK,CUN,Holiday Inn Cancun Arenas,7,10/31/15,11/7/15,769.16,676.32,12.07%,10,within 1 wk,1
FLL,CUN,Holiday Inn Cancun Arenas,7,10/24/15,10/31/15,733.71,651.73,11.17%,10,within 1 wk,1
FLL,CUN,Holiday Inn Cancun Arenas,3,10/28/15,10/31/15,487.29,435.02,10.73%,10,within 1 wk,1
FLL,CUN,Holiday Inn Cancun Arenas,3,10/24/15,10/27/15,491.29,443.02,9.82%,10,within 1 wk,1
FLL,CUN,Holiday Inn Cancun Arenas,7,11/1/15,11/8/15,662.15,609.45,7.96%,11,within 1 wk,1
FLL,CUN,Holiday Inn Cancun Arenas,3,10/30/15,11/2/15,429.21,395.14,7.94%,10,within 1 wk,1
FLL,CUN,Holiday Inn Cancun Arenas,3,10/31/15,11/3/15,429.21,395.14,7.94%,10,within 1 wk,1
FLL,CUN,Holiday Inn Cancun Arenas,3,11/1/15,11/4/15,416.1,385.28,7.41%,11,within 1 wk,1
FLL,CUN,Holiday Inn Cancun Arenas,7,11/4/15,11/11/15,607.69,564.85,7.05%,11,within 1 wk,1
FLL,CUN,Holiday Inn Cancun Arenas,7,11/11/15,11/18/15,644.9,603.25,6.46%,11,1-2 wks,1
FLL,CUN,Holiday Inn Cancun Arenas,7,10/28/15,11/4/15,638.28,600.58,5.91%,10,within 1 wk,1
FLL,CUN,Holiday Inn Cancun Arenas,7,11/8/15,11/15/15,797.63,755.95,5.23%,11,1-2 wks,1
FLL,CUN,Holiday Inn Cancun Arenas,7,11/25/15,12/2/15,703.22,670.02,4.72%,11,2-4 wks,1
FLL,CUN,Holiday Inn Cancun Arenas,7,11/21/15,11/28/15,1020.16,972.35,4.69%,11,2-4 wks,1
FLL,CUN,Holiday Inn Cancun Arenas,7,10/30/15,11/6/15,560.39,535.17,4.50%,10,within 1 wk,1
JFK,CUN,Holiday Inn Cancun Arenas,7,10/30/15,11/6/15,686.85,657.32,4.30%,10,within 1 wk,1
FLL,CUN,Holiday Inn Cancun Arenas,7,11/13/15,11/20/15,603.16,577.35,4.28%,11,2-4 wks,1
FLL,CUN,Holiday Inn Cancun Arenas,7,11/18/15,11/25/15,560.16,536.25,4.27%,11,2-4 wks,1
FLL,CUN,Holiday Inn Cancun Arenas,7,11/6/15,11/13/15,607.69,581.85,4.25%,11,1-2 wks,1
FLL,CUN,Holiday Inn Cancun Arenas,7,11/14/15,11/21/15,743.16,711.95,4.20%,11,2-4 wks,1
FLL,CUN,Holiday Inn Cancun Arenas,7,11/15/15,11/22/15,590.04,565.75,4.12%,11,2-4 wks,1
FLL,CUN,Holiday Inn Cancun Arenas,7,11/7/15,11/14/15,624.15,600.25,3.83%,11,1-2 wks,1
JFK,CUN,Holiday Inn Cancun Arenas,7,11/11/15,11/18/15,749.16,722.48,3.56%,11,1-2 wks,1
JFK,CUN,Holiday Inn Cancun Arenas,7,11/20/15,11/27/15,820.16,791.08,3.55%,11,2-4 wks,1
FLL,CUN,Holiday Inn Cancun Arenas,7,11/22/15,11/29/15,910.26,878.35,3.51%,11,2-4 wks,1
JFK,CUN,Holiday Inn Cancun Arenas,7,11/8/15,11/15/15,804.16,776.3,3.46%,11,1-2 wks,1
JFK,CUN,Holiday Inn Cancun Arenas,3,11/13/15,11/16/15,661.22,638.59,3.42%,11,2-4 wks,1
JFK,CUN,Holiday Inn Cancun Arenas,7,11/21/15,11/28/15,1368.48,1324.2,3.24%,11,2-4 wks,1
JFK,CUN,Holiday Inn Cancun Arenas,7,11/14/15,11/21/15,648.36,634.48,2.14%,11,2-4 wks,1
FLL,CUN,Holiday Inn Cancun Arenas,3,11/6/15,11/9/15,463.86,454.38,2.04%,11,1-2 wks,1
FLL,CUN,Holiday Inn Cancun Arenas,7,10/31/15,11/7/15,574.36,562.76,2.02%,10,within 1 wk,1
JFK,CUN,Holiday Inn Cancun Arenas,3,11/20/15,11/23/15,575.22,564.09,1.93%,11,2-4 wks,1
FLL,CUN,Holiday Inn Cancun Arenas,3,11/20/15,11/23/15,639.22,627.06,1.90%,11,2-4 wks,1
FLL,CUN,Holiday Inn Cancun Arenas,3,11/25/15,11/28/15,846.22,830.16,1.90%,11,2-4 wks,1
FLL,CUN,Holiday Inn Cancun Arenas,3,11/7/15,11/10/15,399.22,392.56,1.67%,11,1-2 wks,1
JFK,CUN,Holiday Inn Cancun Arenas,7,11/4/15,11/11/15,734.16,724.14,1.36%,11,within 1 wk,1
JFK,CUN,Holiday Inn Cancun Arenas,7,11/22/15,11/29/15,1418.66,1400.9,1.25%,11,2-4 wks,1
JFK,CUN,Holiday Inn Cancun Arenas,3,11/15/15,11/18/15,480.71,476.09,0.96%,11,2-4 wks,1
JFK,CUN,Holiday Inn Cancun Arenas,3,11/8/15,11/11/15,480.52,476.09,0.92%,11,1-2 wks,1
JFK,CUN,Holiday Inn Cancun Arenas,3,11/14/15,11/17/15,480.48,476.09,0.91%,11,2-4 wks,1
FLL,CUN,Holiday Inn Cancun Arenas,7,11/20/15,11/27/15,997.16,992.85,0.43%,11,2-4 wks,1
JFK,CUN,Holiday Inn Cancun Arenas,3,11/25/15,11/28/15,1084.64,1080.19,0.41%,11,2-4 wks,1
FLL,CUN,Holiday Inn Cancun Arenas,3,11/21/15,11/24/15,489.41,488.06,0.28%,11,2-4 wks,1
JFK,SAN,Holiday Inn Carlsbad,3,10/28/15,10/31/15,1002.69,426.44,57.47%,10,within 1 wk,1
JFK,SAN,Holiday Inn Carlsbad,3,10/24/15,10/27/15,1182.21,513.08,56.60%,10,within 1 wk,1
JFK,SAN,Holiday Inn Carlsbad,7,10/24/15,10/31/15,1424.88,800.15,43.84%,10,within 1 wk,1
JFK,SAN,Holiday Inn Carlsbad,3,10/30/15,11/2/15,723.61,437.84,39.49%,10,within 1 wk,1
JFK,SAN,Holiday Inn Carlsbad,3,10/31/15,11/3/15,729.54,444.66,39.05%,10,within 1 wk,1
